id,area_id,score,created_at,updated_at
a3c996c7-d47f-475a-8c2b-4b788eafd66f,4da0ed42-000a-42d8-ae66-09ee448568e9,2,2025-04-14 08:06:19.907,2025-04-14 08:06:19.907
a4a54f67-84ac-41a8-94e9-d46025e560e9,939e6674-980a-467b-a692-99285917baa3,3,2025-04-14 08:06:16.495,2025-04-14 08:06:16.495
a6c1afc9-17c0-4613-a1e0-72dc642265fb,43ff23d1-af21-4285-9d93-b02e50fd551a,3,2025-04-14 08:06:16.578,2025-04-14 08:06:16.578
a9e1cbbd-c78e-4dd0-8f50-fb3d52338eea,6192a7cd-5fad-4400-9bd7-4d95a608d14a,3,2025-04-14 08:06:19.641,2025-04-14 08:06:19.641
abc0a8d8-00bb-4b95-ae98-0bea21283555,b299933c-efad-47c1-8aaa-9e4f3c9e3025,3,2025-04-14 08:06:18.269,2025-04-14 08:06:18.269
ac4da6dc-c8ab-46d6-a68d-57e66548cb13,70578f5c-f92f-4b2f-b7dc-e1f82c7a07dc,3,2025-04-14 08:06:16.571,2025-04-14 08:06:16.571
ad68420e-dcd9-4762-9296-bebe43d472e4,be5c7727-0195-4a02-a859-10ba593e4280,3,2025-04-14 08:06:19.73,2025-04-14 08:06:19.73
ad72f431-dee4-45d0-bac6-e6641f0f246e,81b3f7a1-b939-4bf6-b4e8-1ecda3c5507e,3,2025-04-14 08:06:19.086,2025-04-14 08:06:19.086
ad7efa3b-66b1-4d0e-90a2-b3e635ac927c,74424f0e-3a54-4f0b-8ab0-c6037307a6e7,3,2025-04-14 08:06:20.277,2025-04-14 08:06:20.277
afcefa6f-b393-4674-affd-477a57c6109f,5e9cdec7-f3ae-47ce-a51e-bd4c8d4ef689,3,2025-04-14 08:06:19.55,2025-04-14 08:06:19.55
b182992e-1872-45ce-8685-6dd3a6981d22,6de955df-3e24-49f0-8447-222796bbe849,3,2025-04-14 08:06:16.354,2025-04-14 08:06:16.354
b2486252-9ddc-44fc-83bf-f921969fbb06,8f0b94cc-d2d1-4f66-abcf-99139045b927,3,2025-04-14 08:06:18.344,2025-04-14 08:06:18.344
b352d815-843a-477c-8858-95135a109037,493c4ede-c200-4945-8098-6ca9d26749cf,3,2025-04-14 08:06:18.094,2025-04-14 08:06:18.094
b53f0612-af5f-46db-b118-f03f0bee42dc,e64dbdf2-76ef-4f4a-945c-5badb8adb030,1,2025-04-14 08:06:19.375,2025-04-14 08:06:19.375
b5dd427a-8dec-4937-8add-a1c154357975,2275a3e5-ca86-432d-ad9b-c47848e22339,3,2025-04-14 08:06:20.519,2025-04-14 08:06:20.519
b7d4113b-98fb-4cb5-acca-4886a223c52b,8575705a-0b5d-42c8-8225-413a4a62a33c,3,2025-04-14 08:06:20.311,2025-04-14 08:06:20.311
bb5cbc33-602e-4abb-a88f-4cf6e0539d11,3726d7ee-e4a0-4805-8aaa-f188bf04eb66,3,2025-04-14 08:06:17.914,2025-04-14 08:06:17.914
be43d573-b8fa-4f8f-8e27-3db85fd33e70,8e43e363-a54e-49a6-ba26-c73949408b54,3,2025-04-14 08:06:18.098,2025-04-14 08:06:18.098
be95c917-3906-4e00-ba05-1ef11c4373e0,b812a469-89a4-488b-b922-65f35012b3e6,1,2025-04-14 08:06:18.166,2025-04-14 08:06:18.166
bfa74bb8-28d1-4026-a3a0-cf94ddbdf30a,afa6247c-2297-4f01-a494-4dbfba586c5b,3,2025-04-14 08:06:17.583,2025-04-14 08:06:17.583
c0f3e7d1-ffe3-4e87-8a91-27d67d9069bd,69d5609d-2d06-4452-bb01-74548c9b249f,3,2025-04-14 08:06:19.538,2025-04-14 08:06:19.538
c1010e58-a6a3-4087-b28f-fbe646d377ef,6ee62b29-9139-45ac-ba03-415bdd0d2f1f,3,2025-04-14 08:06:17.239,2025-04-14 08:06:17.239
c111c43f-a344-41c3-9158-ba4da8172efc,3f33b284-63a1-4987-9e48-4cc343674a36,3,2025-04-14 08:06:18.651,2025-04-14 08:06:18.651
c1308c18-e48c-4ac7-8fdf-fec6af9cb615,00c387ca-a5b5-4d3f-b5ea-b92aedb43e1c,3,2025-04-14 08:06:16.156,2025-04-14 08:06:16.156
c144c0d9-e932-474d-b314-2b1d29082e4d,66fe9b85-8592-4363-b599-04c55e0ee03f,3,2025-04-14 08:06:16.75,2025-04-14 08:06:16.75
c1a82d29-f081-444a-8860-dfb6ebdc995c,2253706e-4182-4168-b421-a4251bb24f56,3,2025-04-14 08:06:19.73,2025-04-14 08:06:19.73
c1d81641-7036-4a81-8639-32c4a8380f2c,f94000de-a161-41bb-8db6-53878c77069c,3,2025-04-14 08:06:17.05,2025-04-14 08:06:17.05
c793c252-d78a-47a8-a989-b60771a6f95b,28bd4f08-af72-4505-8b06-52a12a4ce633,3,2025-04-14 08:06:20.119,2025-04-14 08:06:20.119
c7c60db5-ef17-41d4-906d-65183bd3a15b,c53133b0-19c0-4c9e-9071-c1cf166bc770,3,2025-04-14 08:06:19.642,2025-04-14 08:06:19.642
c89d9056-5e61-4dbc-af89-9b6ad451a364,f9658fe8-7ab4-4986-8c1f-624301a18056,3,2025-04-14 08:06:19.641,2025-04-14 08:06:19.641
c96f9476-e931-423c-a9e1-30299d76daf5,c3609b1a-86ea-4b03-a103-2451b685b92c,3,2025-04-14 08:06:20.118,2025-04-14 08:06:20.118
ca91920e-5fa8-4110-a912-710a9b10db22,f119e2dd-8081-4b1a-b54e-5057eacde893,3,2025-04-14 08:06:19.263,2025-04-14 08:06:19.263
cb0a2d54-47bc-44c4-8574-7e43971a1ce7,a65dbc89-d232-424e-9abd-9d6c9d15c8c1,3,2025-04-14 08:06:17.591,2025-04-14 08:06:17.591
cb86a7f9-70de-4b7b-82d1-14c0eb2cc172,641bb1b8-f572-4e22-8956-2fded039f87a,3,2025-04-14 08:06:19.732,2025-04-14 08:06:19.732
ce2bea0c-856b-45e2-a4bf-5b7f14e5bb15,cc283f36-0a4b-435c-842e-e184921e2e89,3,2025-04-14 08:06:18.699,2025-04-14 08:06:18.699
ce2e4edf-fa81-45ad-92df-5f6d034c24ea,64b3af34-3044-4d49-b508-d24c81cada0f,3,2025-04-14 08:06:17.05,2025-04-14 08:06:17.05
ce33036c-e7fe-4dda-aa22-bcb1a09e20fb,81f54c70-dee3-4973-b8d9-3c8621326ced,3,2025-04-14 08:06:20.277,2025-04-14 08:06:20.277
ce9c34f4-d5b2-4d9c-87ec-c7307c6b350f,d18b8563-8789-4c58-9a0d-3cb83cb5e7c3,3,2025-04-14 08:06:17.501,2025-04-14 08:06:17.501
d008f97c-4c66-4a88-9d62-592338db6c30,3e3ab5de-1616-4fba-8432-f02c31816f03,3,2025-04-14 08:06:18.029,2025-04-14 08:06:18.029
d0f3f5d6-4d80-4f51-9f9e-09622ce9de7d,0d01eb44-960e-4718-bfd6-cccce04b6c3a,3,2025-04-14 08:06:17.475,2025-04-14 08:06:17.475
d1102039-9b9d-454d-be20-fb4488b6e260,54c8de18-0041-4e59-8544-4ee663c3ca70,3,2025-04-14 08:06:19.818,2025-04-14 08:06:19.818
d1301f4e-5216-4db0-ae52-076aee740c2f,870d7063-c9d3-4e57-8be8-6780f512d58a,3,2025-04-14 08:06:18.803,2025-04-14 08:06:18.803
d13faafa-4d53-4a79-b901-d59ef3f28345,c82d87b5-2678-426f-94ea-7ab75e012787,3,2025-04-14 08:06:20.057,2025-04-14 08:06:20.057
d1d0c352-a57b-45fc-878d-23df129561b3,e6a53cb6-cc34-4668-a51c-7b21d8bb4a6e,3,2025-04-14 08:06:20.058,2025-04-14 08:06:20.058
d26a935e-3938-45d8-a726-7611bfb91cb2,3a63627f-9274-4464-a2a5-253d49839d84,3,2025-04-14 08:06:20.277,2025-04-14 08:06:20.277
d3b74f09-df42-4833-afe6-1190611154c4,a8e10add-4d47-4992-b99a-9ab744c3ece3,3,2025-04-14 08:06:16.854,2025-04-14 08:06:16.854
d430f82e-b063-4a7f-82ba-9f33d355444c,373115c4-b70b-4f96-92fb-5a76dfab5900,3,2025-04-14 08:06:17.147,2025-04-14 08:06:17.147
d4a8e573-063d-441c-9fce-9bb9cfd080be,f8aa5072-b2a9-4d21-af42-194ba90cdaba,3,2025-04-14 08:06:20.058,2025-04-14 08:06:20.058
d4f9ef6d-57ed-45d5-8577-d1a2a373d4cf,e0bb482f-fde1-475c-bbb1-08f2cf1cc2f4,3,2025-04-14 08:06:18.028,2025-04-14 08:06:18.028
d4fc213e-7552-4d76-8f3b-20b46a271f72,a072e9fc-19ea-4c6a-acc0-5609639283a6,3,2025-04-14 08:06:16.903,2025-04-14 08:06:16.903
d562e15a-5d0b-45a6-a931-87e704f7e7cd,0237ec5e-53e3-4ea5-9844-43cb7ae6a1b1,3,2025-04-14 08:06:20.312,2025-04-14 08:06:20.312
d5a0222f-6380-40c0-948a-6997c2871336,f403629d-f1fd-45fa-91df-30ff2a93f98f,3,2025-04-14 08:06:16.699,2025-04-14 08:06:16.699
d606b372-37e5-48e7-98b7-47b11c0a5fdf,e35cffcb-efcf-48cc-a996-3f2c47f7bf5e,3,2025-04-14 08:06:17.239,2025-04-14 08:06:17.239
d745267c-baa1-4619-939a-6d23341317be,df3a62ba-af05-4f7c-a15a-9adc45574a50,2,2025-04-14 08:06:17.007,2025-04-14 08:06:17.007
d95d425d-116e-42c1-b5b8-e1b30602eaa2,32760fa4-f87e-4f46-ad59-ba66e4651cf6,3,2025-04-14 08:06:16.09,2025-04-14 08:06:16.09
d9a0a2d4-844a-4138-a0d7-e19191a6c17a,7889e1e8-d117-41c6-b344-0802510c4cd4,3,2025-04-14 08:06:19.844,2025-04-14 08:06:19.844
d9ba8470-25f9-4aff-96f6-c9b84b10d119,40c872f2-47f9-4b0f-8577-3384c8f7535b,3,2025-04-14 08:06:18.483,2025-04-14 08:06:18.483
da38c6bc-103a-43e2-9186-f0f8398a2bab,471a7781-e08f-4279-b7d6-6a243b1ec475,3,2025-04-14 08:06:16.439,2025-04-14 08:06:16.439
dadfc2a2-c5ac-4663-872c-c1baa25e770e,edf3d419-6d6a-4b0a-b233-d0f43d416fbf,3,2025-04-14 08:06:16.569,2025-04-14 08:06:16.569
dca59ecb-4b60-42f0-b21a-906a6b7f46fb,eda664e4-0337-447d-8f82-f6cdc9862001,3,2025-04-14 08:06:17.095,2025-04-14 08:06:17.095
dcc5c3f8-01fd-4673-a411-ab59f1daa1b9,33f6b155-9ba9-49a0-8ac6-21fe2cfa6516,3,2025-04-14 08:06:20.277,2025-04-14 08:06:20.277
de2cc9eb-0b69-467d-9df6-81a277bdc04e,48a97b6c-ca4a-403d-a0bb-1542c27697af,3,2025-04-14 08:06:20.059,2025-04-14 08:06:20.059
de5a7ca3-5e40-4327-ba54-b41d6bff2fc9,87924bc4-9046-4f49-bc53-3f4397c8b6f9,3,2025-04-14 08:06:17.948,2025-04-14 08:06:17.948
de72abae-678f-4df1-946f-fc636cf25765,61156d3a-0c5f-4763-960e-6187c5c7e9eb,3,2025-04-14 08:06:16.354,2025-04-14 08:06:16.354
dee5cff4-45a0-4afa-83ae-3b5efff250f4,e5995ff3-34d1-4fea-8761-a6c1df045a0a,3,2025-04-14 08:06:19.818,2025-04-14 08:06:19.818
dfad7589-c5e9-41a6-8782-04e29f91c5c6,6cd0a255-2c59-47cb-9cd7-d7f0e1cfb81d,3,2025-04-14 08:06:19.603,2025-04-14 08:06:19.603
e16c41a1-ba85-4600-a69f-f203d7ef4aa0,1fc1d69e-79b4-4a87-b124-ebad2468057c,3,2025-04-14 08:06:17.879,2025-04-14 08:06:17.879
e27a62eb-6ac2-42d8-8289-053c368a9d51,b280364c-be81-4c89-97b3-c7c6e6ecd60e,3,2025-04-14 08:06:17.879,2025-04-14 08:06:17.879
e36eeea6-f763-4479-b518-fc5c8a192a79,7c669b74-e967-4e5d-96f9-e91b7ed9f5f4,3,2025-04-14 08:06:16.855,2025-04-14 08:06:16.855
e6608218-b05a-49c9-976c-1ad54c86485a,503ca737-e3ae-4a9c-af18-530c781c2119,3,2025-04-14 08:06:16.495,2025-04-14 08:06:16.495
e7d6fcdf-d7f6-4397-8fab-092d065bca1f,86ae6eb0-0a73-4c61-8e19-7b48b22ad688,3,2025-04-14 08:06:16.99,2025-04-14 08:06:16.99
e80a0ceb-2539-48f3-946e-9ed1a54c655d,dddc7cd9-6c4c-40e8-b49f-ba8e410073fc,3,2025-04-14 08:06:18.059,2025-04-14 08:06:18.059
e98ac664-dcab-4cda-8c0c-c7cd6c01eaad,8f00e8b5-a3e7-4881-98fd-cf7b687e78af,3,2025-04-14 08:06:20.45,2025-04-14 08:06:20.45
e9c2a85a-777b-4919-be6e-3c259dd1de1e,e58f3173-1aaa-4a23-80d5-e9774333a17e,3,2025-04-14 08:06:19.074,2025-04-14 08:06:19.074
ea49e582-c59e-4b1b-8c1e-b7bef11c8bca,794f7ae4-229e-4c8d-9fbc-830b8d860a95,3,2025-04-14 08:06:16.856,2025-04-14 08:06:16.856
eb6dad64-4e72-4756-a534-de35ed280537,1668c3ed-925f-457d-a085-dc638344e669,3,2025-04-14 08:06:16.156,2025-04-14 08:06:16.156
ed3b24eb-4a9e-4be7-aae8-4655cd872e35,2d05667b-bdb9-4f45-8119-5000287abf96,3,2025-04-14 08:06:19.221,2025-04-14 08:06:19.221
ed780669-6160-4112-8f9e-ee7068ac9262,e00f9d08-947d-4c01-a112-64f93b02b451,2,2025-04-14 08:06:17.226,2025-04-14 08:06:17.226
ee1a3d3b-e93f-4ded-88dd-41794b61fe0b,9f0c6a47-8432-40e2-91c6-aa41f2e5d29b,3,2025-04-14 08:06:17.501,2025-04-14 08:06:17.501
f15472c7-5754-442c-926c-8e398044a32d,2e8f44cf-faf5-4978-bee4-050d696c0447,3,2025-04-14 08:06:20.519,2025-04-14 08:06:20.519
f16c6e0f-0dae-4250-b577-61fb258412cc,e9fdd3de-42ad-4c09-b094-6616bb63b162,3,2025-04-14 08:06:17.635,2025-04-14 08:06:17.635
f182a42c-0c09-41d8-88a1-cf4111053ec9,ff56dca9-7881-4e7c-a59e-df35da3d08b5,3,2025-04-14 08:06:17.437,2025-04-14 08:06:17.437
f295861e-a420-4a7d-8205-8a515684f2cd,a55cbfba-c6b5-4132-a8a9-39b2140e073d,3,2025-04-14 08:06:18.436,2025-04-14 08:06:18.436
f3620e66-9419-4d09-998b-9817be0befa4,189a4705-7567-4799-8ba1-e0e96aad19f8,3,2025-04-14 08:06:18.194,2025-04-14 08:06:18.194
f373da3e-f871-4f72-bff0-8c2769745c35,9a512ed8-6d80-479c-805c-a37588ed7f64,3,2025-04-14 08:06:18.029,2025-04-14 08:06:18.029
f3de8995-7cd1-441d-a21e-e054305ab0ee,3678383f-0b7a-4ca2-b131-62d877ab891f,3,2025-04-14 08:06:18.803,2025-04-14 08:06:18.803
f43a4709-8e5c-4ba0-b9a0-f8524939b20a,5a2c3584-4a4f-49ce-9edb-276b9e9853fa,3,2025-04-14 08:06:20.058,2025-04-14 08:06:20.058
f611aa86-d561-44d2-8057-2bfbb7d3bed5,9874ef23-1aee-45e9-8e0d-d73962d77a8f,3,2025-04-14 08:06:17.646,2025-04-14 08:06:17.646
f7b4d743-dfba-4495-859a-0d37889a5d19,dc35b6bf-411a-4300-978b-ce9e53d60af0,3,2025-04-14 08:06:17.693,2025-04-14 08:06:17.693
f834ea21-1c02-42f0-8616-53a8bbef9018,bb1ffd59-d6c3-4da6-a40d-07b7106158c2,3,2025-04-14 08:06:18.174,2025-04-14 08:06:18.174
f8837020-0cb3-4c9f-893c-c6334604e0a0,88542544-b901-44a7-9fc5-63fe28f3b36b,3,2025-04-14 08:06:18.132,2025-04-14 08:06:18.132
f8b280a9-35b8-42eb-ba18-97558554f708,4531235c-f65b-4bc8-a1b5-04886be64516,3,2025-04-14 08:06:19.403,2025-04-14 08:06:19.403
f94fcb93-43c1-42a6-a193-e7722eb54135,5a65527c-23aa-47fd-8092-11bac5b951c6,3,2025-04-14 08:06:18.266,2025-04-14 08:06:18.266
faadd921-b196-4c6c-b613-d0d74dab0a31,4c10c98f-867b-474e-b6c2-0ccf77dd83e8,3,2025-04-14 08:06:18.225,2025-04-14 08:06:18.225
fac0da78-b1d8-4842-8738-55905c72ff8f,27633c05-bdf8-45bb-a5ce-547c28e8e5bf,3,2025-04-14 08:06:17.377,2025-04-14 08:06:17.377
fb7b683a-b08a-434c-ad2c-87f6406a9543,773958fa-a11a-4a22-af91-ce453c42f61d,3,2025-04-14 08:06:18.803,2025-04-14 08:06:18.803
fb94660b-330b-4284-9d05-8df2b4b40169,ad529a53-266c-4de0-bab6-df30f7cbeb84,3,2025-04-14 08:06:19.88,2025-04-14 08:06:19.88
fbcca478-f4b1-4b57-9591-5e30462049af,b770c8f4-eaa7-4faf-9e5a-3fa42c7f9e90,3,2025-04-14 08:06:16.09,2025-04-14 08:06:16.09
fda82958-71c4-47d2-bd6e-670cfb9eb697,1613b6f1-e425-4c13-9b53-77ddf0406e0a,3,2025-04-14 08:06:17.112,2025-04-14 08:06:17.112
